,Comment1,rank
801,text shown tooltip toggle,0.7323652237408729
10,add localization unit test,0.7317362144733632
919,word used twice getmocklocalizationmockinput,0.7317362144733632
920,word used twice rename,0.7317362144733632
793,text shown error message,0.7225754623293804
253,entries per alpabetical order,0.7071067811865475
663,resolving initial agreement satisfies,0.7071067811865475
877,use line spacing distinguish,0.7071067811865475
878,use line spacings id,0.7071067811865475
502,move import statements appropriate,0.7071067811865475
859,underlying text renamed inuiconstantslogin,0.7071067811865475
501,move entries per alpabetical,0.7071067811865475
465,maintain line spacing id,0.7071067811865475
241,dont think need commit,0.7071067811865475
854,type number required localize,0.7071067811865475
456,long tracked work item,0.7071067811865475
653,required common module imported,0.7071067811865475
364,import statements appropriate grouping,0.7071067811865475
494,modify comments technical internal,0.7071067811865475
491,mock translations different file,0.7071067811865475
111,change ids per naming,0.7071067811865475
165,comments technical internal details,0.7071067811865475
611,provide user story link,0.7071067811865475
482,missing check necessary places,0.7071067811865475
161,comment use real translation,0.7071067811865475
159,comment missing check necessary,0.7071067811865475
470,may required common module,0.7071067811865475
643,reopened comments kindly check,0.7071067811865475
148,code reopened comments kindly,0.7071067811865475
896,user story link description,0.7071067811865475
586,please add localization test,0.7071067811865475
917,word mock repeated twice,0.7071067811865475
568,pconfigurablecomponentinputpropertie grouped incorrect category,0.7071067811865475
285,filelength type number required,0.7071067811865475
535,newline separation better readability,0.7071067811865475
767,task name person name,0.7071067811865475
576,per underlying text renamed,0.7071067811865475
219,describe task name person,0.7071067811865475
433,line spacing distinguish id,0.7071067811865475
811,think need commit change,0.7071067811865475
744,still pconfigurablecomponentinputpropertie grouped incorrect,0.7071067811865475
434,line spacing id comment,0.7071067811865475
435,line spacings id comment,0.7071067811865475
648,rephrase actually formatting time,0.7071067811865475
404,keep newline separation better,0.7071067811865475
880,use real translation file,0.7071067811865475
509,name method id getmocklocalizationdata,0.7071067811865475
3,actually formatting time date,0.7071067811865475
642,rename word mock repeated,0.7071067811865475
835,translations different file file,0.7071067811865475
356,ids per naming convention,0.7071067811865475
543,ok resolving initial agreement,0.7071067811865475
71,better name method id,0.7071067811865475
9,add localization test cases,0.7071067811865475
828,tracked work item okay,0.7071067811865475
406,keep single line tabbing,0.6688811001692263
431,line fall correct place,0.6688811001692263
436,line tabbing next line,0.6688811001692263
536,next line fall correct,0.6688811001692263
337,harm better keep single,0.6688811001692263
766,tabbing next line fall,0.6688811001692263
723,single line tabbing next,0.6688811001692263
119,change text shown label,0.6682357327610398
539,notification message popup stating,0.6595399445139376
592,popup stating data reset,0.6595399445139376
475,message popup stating data,0.6595399445139376
190,convention ie firstnameplaceholder firstnameplaceholder,0.5773502691896257
197,could add value comment,0.5773502691896257
618,python tool updated use,0.5773502691896257
392,instead put localizationmodule exports,0.5773502691896257
416,label showing name software,0.5773502691896257
834,translation file right mock,0.5773502691896257
629,refine comments per suggestions,0.5773502691896257
450,localizationmodule exports pconfigurablecomponentscommonmodule add,0.5773502691896257
425,least use partial translocoservice,0.5773502691896257
848,try avoid heshe possible,0.5773502691896257
185,consistency naming ids could,0.5773502691896257
849,ts code also think,0.5773502691896257
191,convention inuimockvalueunit else ininframockvalueunit,0.5773502691896257
432,line separation better readability,0.5773502691896257
164,comments per suggestions previous,0.5773502691896257
621,raise major version pilot,0.5773502691896257
222,designmd files respective folders,0.5773502691896257
623,real translation file right,0.5773502691896257
853,type least use partial,0.5773502691896257
822,tool updated use version,0.5773502691896257
635,remove root level injection,0.5773502691896257
624,real translations dont mock,0.5773502691896257
149,code review done waiting,0.5773502691896257
787,text could add value,0.5773502691896257
90,camel casing follow naming,0.5773502691896257
517,naming convention inuimockvalueunit else,0.5773502691896257
519,naming ids could named,0.5773502691896257
354,ids already real translations,0.5773502691896257
589,please remove root level,0.5773502691896257
461,mainline python tool updated,0.5773502691896257
345,heshe possible replace user,0.5773502691896257
267,example text could add,0.5773502691896257
58,avoid heshe possible replace,0.5773502691896257
700,showing name software product,0.5773502691896257
532,new line separation better,0.5773502691896257
779,test cases easy one,0.5773502691896257
574,per suggestions previous prs,0.5773502691896257
585,please add designmd files,0.5773502691896257
13,add test cases easy,0.5773502691896257
32,also raise major version,0.5773502691896257
30,already real translations dont,0.5773502691896257
29,already real translation file,0.5773502691896257
516,naming convention ie firstnameplaceholder,0.5773502691896257
677,root level injection required,0.5773502691896257
125,change ts code also,0.5773502691896257
485,missing naming convention ie,0.5773502691896257
463,maintain consistency naming ids,0.5773502691896257
934,yes also raise major,0.5773502691896257
140,code also think id,0.5773502691896257
466,maintain new line separation,0.5773502691896257
238,done waiting build pass,0.5773502691896257
296,follow naming convention inuimockvalueunit,0.5773502691896257
616,put localizationmodule exports pconfigurablecomponentscommonmodule,0.5773502691896257
870,use camel casing follow,0.5773502691896257
929,would type least use,0.5773502691896257
113,change label showing name,0.5773502691896257
7,add designmd files respective,0.5773502691896257
671,review done waiting build,0.5773502691896257
102,casing follow naming guidelines,0.5773502691896257
100,cases easy one atlatest,0.5773502691896257
272,exported translate function well,0.5091881297622474
866,unit test cases component,0.5084842733517607
424,least localization unit test,0.5084842733517607
8,add least localization unit,0.5084842733517607
646,repeated words functionvariable names,0.5
814,times initialized translococ ngcontainer,0.5
739,statement software product showcased,0.5
720,since part comfigurablecommonmodule code,0.5
743,stick one naming convention,0.5
384,initialized translococ ngcontainer applied,0.5
714,similar underlying text ie,0.5
317,getlocalizationmockinput would avoid repeated,0.5
280,fdescribe try avoid accidental,0.5
325,good rename similar underlying,0.5
652,repos ui deploy pythonlib,0.5
254,enus object comment applies,0.5
806,thats python repos ui,0.5
249,empty enus object comment,0.5
669,return value instead describe,0.5
390,instead describe block level,0.5
369,imports comfigurablecommonmodule needed else,0.5
657,required since part comfigurablecommonmodule,0.5
363,import localization module exported,0.5
936,yes thats python repos,0.5
644,repeated label mrn renaming,0.5
903,value instead describe block,0.5
617,python repos ui deploy,0.5
109,change copyright statement software,0.5
495,module exported configurablecommon module,0.5
496,module imports comfigurablecommonmodule needed,0.5
610,provide override translocoloader modules,0.5
413,label mrn renaming like,0.5
514,naming convention dummyvalue mockvalue,0.5
523,need import localization module,0.5
62,avoid repeated words functionvariable,0.5
61,avoid repeated label mrn,0.5
56,avoid accidental checkins raising,0.5
46,arrange one property per,0.5
1,accidental checkins raising pr,0.5
537,ngcontainer applied whole html,0.5
540,object comment applies places,0.5
31,also provide override translocoloader,0.5
545,one naming convention dummyvalue,0.5
546,one property per line,0.5
925,would avoid repeated words,0.5
555,override translocoloader modules import,0.5
17,added return value instead,0.5
559,part comfigurablecommonmodule code correct,0.5
573,per suggestion previous pr,0.5
572,per line better readability,0.5
131,check required since part,0.5
606,property per line better,0.5
729,software product showcased screen,0.5
193,copyright statement software product,0.5
160,comment per suggestion previous,0.5
840,translococ ngcontainer applied whole,0.5
627,reason also provide override,0.5
442,localization module exported configurablecommon,0.5
153,comfigurablecommonmodule needed else needed,0.5
152,come correct comment per,0.5
632,remove empty enus object,0.5
847,try avoid accidental checkins,0.5
426,lets stick one naming,0.5
195,correct comment per suggestion,0.5
196,correct module imports comfigurablecommonmodule,0.5
198,could avoid repeated label,0.5
858,underlying text ie downloadopensourcefiles,0.5
640,rename similar underlying text,0.5
789,text indicates user changes,0.4661059698686175
378,indicates user changes confirmed,0.4661059698686175
705,shown heading reset data,0.45325354444466925
418,label text shown heading,0.45325354444466925
341,heading reset data screendialog,0.45325354444466925
795,text shown heading reset,0.45325354444466925
521,neccessary fix use import,0.44721359549995787
478,method return error message,0.44721359549995787
490,mock ids maintained test,0.44721359549995787
584,please add description conclude,0.44721359549995787
483,missing handler needs overwritten,0.44721359549995787
399,issue mentioned bug httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit,0.44721359549995787
366,import syntax json files,0.44721359549995787
579,placeholder text displayed password,0.44721359549995787
423,later handle locale fallbacks,0.44721359549995787
686,see method return error,0.44721359549995787
556,overwritten later handle locale,0.44721359549995787
666,return error message errormessagesversioninformationnotfounderror,0.44721359549995787
722,since tooltip append tooltip,0.44721359549995787
403,keep log check log,0.44721359549995787
724,small case underscore camel,0.44721359549995787
462,maintain alphabetical order rearrange,0.44721359549995787
570,per discussion placeholders need,0.44721359549995787
459,made fix build issue,0.44721359549995787
651,rephrased placeholder text displayed,0.44721359549995787
504,move new things maintain,0.44721359549995787
534,new things maintain alphabetical,0.44721359549995787
453,localized per discussion placeholders,0.44721359549995787
355,ids maintained test constants,0.44721359549995787
588,please remove ever needed,0.44721359549995787
527,need think keep log,0.44721359549995787
528,need translate application name,0.44721359549995787
591,please specify clearly comments,0.44721359549995787
473,message errormessagesversioninformationnotfounderror mapped enum,0.44721359549995787
338,header button name please,0.44721359549995787
511,name please specify clearly,0.44721359549995787
335,handler needs overwritten later,0.44721359549995787
510,name please remove ever,0.44721359549995787
531,needs overwritten later handle,0.44721359549995787
329,great case please add,0.44721359549995787
454,log check log happening,0.44721359549995787
587,please confirm localizing tool,0.44721359549995787
467,maintained test constants also,0.44721359549995787
765,syntax json files also,0.44721359549995787
180,confirm localizing tool name,0.44721359549995787
807,things maintain alphabetical order,0.44721359549995787
298,format dates localized per,0.44721359549995787
226,dialog header button name,0.44721359549995787
187,constants also language ids,0.44721359549995787
143,code could please confirm,0.44721359549995787
825,tooltip automatic manual contouring,0.44721359549995787
232,discussion placeholders need localized,0.44721359549995787
781,test constants also language,0.44721359549995787
874,use import syntax json,0.44721359549995787
233,displayed password text box,0.44721359549995787
824,tooltip append tooltip automatic,0.44721359549995787
116,change made fix build,0.44721359549995787
96,case please add description,0.44721359549995787
78,build issue mentioned bug,0.44721359549995787
202,could please confirm localizing,0.44721359549995787
97,case underscore camel casing,0.44721359549995787
788,text displayed password text,0.44721359549995787
26,alphabetical order rearrange ids,0.44721359549995787
37,append tooltip automatic manual,0.44721359549995787
38,application name please remove,0.44721359549995787
829,translate application name please,0.44721359549995787
753,string small case underscore,0.44721359549995787
6,add description conclude bug,0.44721359549995787
860,underscore camel casing eg,0.44721359549995787
53,automatic manual contouring ids,0.44721359549995787
204,could rephrased placeholder text,0.44721359549995787
89,camel casing eg inuiconstantsapplicationname,0.44721359549995787
84,button name please specify,0.44721359549995787
215,dates localized per discussion,0.44721359549995787
293,fix use import syntax,0.44721359549995787
130,check log happening remove,0.44721359549995787
257,error message errormessagesversioninformationnotfounderror mapped,0.44721359549995787
220,description conclude bug along,0.44721359549995787
141,code code could please,0.44721359549995787
810,think keep log check,0.44721359549995787
292,fix build issue mentioned,0.44721359549995787
602,previous comment avoid injecting,0.413203910513891
155,comment avoid injecting service,0.413203910513891
713,similar previous comment avoid,0.413203910513891
633,remove got confirmation laura,0.40824829046386296
636,remove two mock word,0.40824829046386296
105,chain released hence required,0.40824829046386296
524,need localize application name,0.40824829046386296
566,patient dialog departmental tracker,0.40824829046386296
864,understand sample data decide,0.40824829046386296
664,retain test case localization,0.40824829046386296
886,used tool chain released,0.40824829046386296
821,tool chain released hence,0.40824829046386296
234,dls packages marked internal,0.40824829046386296
639,rename ensure localization translate,0.40824829046386296
630,released hence required guess,0.40824829046386296
655,required file dls packages,0.40824829046386296
94,case localization testing would,0.40824829046386296
82,button label clicking button,0.40824829046386296
393,instead remove two mock,0.40824829046386296
225,dialog departmental tracker dashboard,0.40824829046386296
512,name remove got confirmation,0.40824829046386296
205,could retain test case,0.40824829046386296
414,label showcased add patient,0.40824829046386296
411,label clicking button reset,0.40824829046386296
251,ensure localization translate repeated,0.40824829046386296
912,whats reason unit testing,0.40824829046386296
792,text shown button label,0.40824829046386296
783,testing purposes use getter,0.40824829046386296
619,pythonlib used tool chain,0.40824829046386296
117,change text shown button,0.40824829046386296
327,got confirmation laura today,0.40824829046386296
776,test case title well,0.40824829046386296
615,purposes use getter setter,0.40824829046386296
18,added somewhere place mainatain,0.40824829046386296
16,added pythonlib used tool,0.40824829046386296
557,packages still required file,0.40824829046386296
867,unit testing purposes use,0.40824829046386296
774,test case localization testing,0.40824829046386296
318,getmocklocalizationinput instead remove two,0.40824829046386296
282,file dls packages marked,0.40824829046386296
12,add screenshots helps understand,0.40824829046386296
139,clicking button reset data,0.40824829046386296
747,still required file dls,0.40824829046386296
11,add patient dialog departmental,0.40824829046386296
5,add comments id added,0.40824829046386296
933,wuitk packages still required,0.40824829046386296
730,somewhere place mainatain consistancy,0.40824829046386296
830,translate repeated test case,0.40824829046386296
701,shown button label clicking,0.40824829046386296
583,please add comments id,0.40824829046386296
852,two mock word wherever,0.40824829046386296
679,sample data decide localization,0.40824829046386296
872,use getter setter methods,0.40824829046386296
628,reason unit testing purposes,0.40824829046386296
444,localization testing would double,0.40824829046386296
446,localization translate repeated test,0.40824829046386296
210,data decide localization support,0.40824829046386296
682,screenshots helps understand sample,0.40824829046386296
493,mock word wherever applicable,0.40824829046386296
112,change label showcased add,0.40824829046386296
39,application name remove got,0.40824829046386296
348,id added somewhere place,0.40824829046386296
451,localize application name remove,0.40824829046386296
343,helps understand sample data,0.40824829046386296
163,comments id added somewhere,0.40824829046386296
871,use getmocklocalizationinput instead remove,0.40824829046386296
697,showcased add patient dialog,0.40824829046386296
784,testing would double check,0.40824829046386296
645,repeated test case title,0.40824829046386296
312,gelocalizationmockinput could avoid repeated,0.3972086516052269
199,could avoid repeated words,0.3972086516052269
22,allows user reset data,0.3935707211824426
80,button indicating automatic contouring,0.3931247380730367
380,indicating automatic contouring selected,0.3931247380730367
818,toggle button indicating manual,0.3931247380730367
817,toggle button indicating automatic,0.3931247380730367
81,button indicating manual contouring,0.3931247380730367
381,indicating manual contouring selected,0.3931247380730367
790,text indicates user click,0.389164255223499
135,click button confim changes,0.389164255223499
889,user click button confim,0.389164255223499
379,indicates user click button,0.389164255223499
209,credentials incorrect login application,0.38786971330406683
252,entered credentials incorrect login,0.38786971330406683
256,error message entered credentials,0.38786971330406683
260,error message unexpected error,0.38786971330406683
262,error occurred login application,0.38786971330406683
702,shown error message entered,0.38786971330406683
703,shown error message unexpected,0.38786971330406683
865,unexpected error occurred login,0.38786971330406683
477,message unexpected error occurred,0.38786971330406683
472,message entered credentials incorrect,0.38786971330406683
894,user select data reset,0.38158961541787423
706,shown label button clicked,0.38158961541787423
271,exits current task page,0.38158961541787423
708,shown message inform user,0.38158961541787423
137,clicked exits current task,0.38158961541787423
410,label button clicked exits,0.38158961541787423
737,statement could thus avoid,0.38158961541787423
57,avoid assigning new variable,0.38158961541787423
48,assigning new variable return,0.38158961541787423
474,message inform user select,0.38158961541787423
813,thus avoid assigning new,0.38158961541787423
798,text shown message inform,0.38158961541787423
79,button clicked exits current,0.38158961541787423
419,label text shown message,0.38158961541787423
796,text shown label button,0.38158961541787423
383,inform user select data,0.38158961541787423
667,return statement could thus,0.38158961541787423
207,could thus avoid assigning,0.38158961541787423
86,button text click retrieves,0.3779644730092272
882,used part placeholder text,0.3779644730092272
487,mix kebab casing recommended,0.3779644730092272
575,per transloco doc remove,0.3779644730092272
558,page change comment exits,0.3779644730092272
601,preferred one would simplified,0.3779644730092272
926,would simplified namespace ie,0.3779644730092272
876,use kebab casing snake,0.3779644730092272
123,change text used part,0.3779644730092272
580,placeholder text within datepicker,0.3779644730092272
612,provides user information available,0.3779644730092272
562,part placeholder text within,0.3779644730092272
103,casing mix kebab casing,0.3779644730092272
104,casing snake casing mix,0.3779644730092272
520,naming like swlicensingstatement reengineeringstatement,0.3779644730092272
549,open source licenses dialog,0.3779644730092272
548,open open source licenses,0.3779644730092272
547,one would simplified namespace,0.3779644730092272
913,within datepicker dialog eg,0.3779644730092272
110,change heading text section,0.3779644730092272
108,change comment exits current,0.3779644730092272
41,applications subheader needs consider,0.3779644730092272
891,user information available datasets,0.3779644730092272
107,change button text click,0.3779644730092272
43,apply translation cleaner per,0.3779644730092272
72,better rename copyrightstatement maintain,0.3779644730092272
101,cases made utitily testingsupport,0.3779644730092272
530,needs consider localization code,0.3779644730092272
883,used reset data page,0.3779644730092272
186,consistency naming like swlicensingstatement,0.3779644730092272
133,cleaner per transloco doc,0.3779644730092272
780,test cases made utitily,0.3779644730092272
203,could rephrased label showcased,0.3779644730092272
415,label showcased heading open,0.3779644730092272
687,seeing duplicate code test,0.3779644730092272
211,data page change comment,0.3779644730092272
402,kebab casing snake casing,0.3779644730092272
650,rephrased label showcased heading,0.3779644730092272
808,think applications subheader needs,0.3779644730092272
804,text within datepicker dialog,0.3779644730092272
802,text used part placeholder,0.3779644730092272
660,reset data page change,0.3779644730092272
236,doc remove ts code,0.3779644730092272
194,copyrightstatement maintain consistency naming,0.3779644730092272
665,retrieves trials given radiation,0.3779644730092272
698,showcased heading open open,0.3779644730092272
270,exits current displayed page,0.3779644730092272
340,heading open open source,0.3779644730092272
244,duplicate code test cases,0.3779644730092272
248,either use kebab casing,0.3779644730092272
342,heading text section ui,0.3779644730092272
357,ids preferred one would,0.3779644730092272
791,text section ui provides,0.3779644730092272
785,text click retrieves trials,0.3779644730092272
638,rename copyrightstatement maintain consistency,0.3779644730092272
321,given radiation oncology plan,0.3779644730092272
151,code test cases made,0.3779644730092272
846,try apply translation cleaner,0.3779644730092272
136,click retrieves trials given,0.3779644730092272
464,maintain consistency naming like,0.3779644730092272
142,code code please confirm,0.3779644730092272
727,snake casing mix kebab,0.3779644730092272
856,ui provides user information,0.3779644730092272
460,made utitily testingsupport refactored,0.3779644730092272
150,code seeing duplicate code,0.3779644730092272
430,like swlicensingstatement reengineeringstatement etc,0.3779644730092272
156,comment exits current displayed,0.3779644730092272
851,two ids preferred one,0.3779644730092272
683,section ui provides user,0.3779644730092272
845,trials given radiation oncology,0.3779644730092272
183,consider localization code code,0.3779644730092272
182,conflict two ids preferred,0.3779644730092272
715,simplified namespace ie inuicancel,0.3779644730092272
836,transloco doc remove ts,0.3779644730092272
755,subheader needs consider localization,0.3779644730092272
833,translation cleaner per transloco,0.3779644730092272
439,localization code code please,0.3779644730092272
892,user reset patient data,0.3662275270394926
24,allows user reset user,0.3662275270394926
893,user reset user data,0.3662275270394926
23,allows user reset patient,0.3662275270394926
121,change text shown successful,0.3626691582998504
742,stating data reset successful,0.3626691582998504
758,successful notification message popup,0.3626691582998504
800,text shown successful notification,0.3626691582998504
710,shown successful notification message,0.3626691582998504
324,good include another language,0.35355339059327373
268,except english actually distinguish,0.35355339059327373
323,good get transloco service,0.35355339059327373
33,another language except english,0.35355339059327373
916,wont clear previous return,0.35355339059327373
695,service view good get,0.35355339059327373
719,since component provision inject,0.35355339059327373
734,spys remember wont clear,0.35355339059327373
662,reset spys remember wont,0.35355339059327373
603,previous return value check,0.35355339059327373
631,remember wont clear previous,0.35355339059327373
385,inject transloco service view,0.35355339059327373
681,screenshots good include another,0.35355339059327373
134,clear previous return value,0.35355339059327373
173,component provision inject transloco,0.35355339059327373
838,transloco service view good,0.35355339059327373
370,include another language except,0.35355339059327373
668,return value check race,0.35355339059327373
613,provision inject transloco service,0.35355339059327373
250,english actually distinguish changes,0.35355339059327373
51,attach screenshots good include,0.35355339059327373
902,value check race conditions,0.35355339059327373
910,view good get transloco,0.35355339059327373
422,language except english actually,0.35355339059327373
741,stating data reset operation,0.3453968708634526
261,error notification message popup,0.3453968708634526
214,data reset operation unauthorized,0.3453968708634526
704,shown error notification message,0.3453968708634526
794,text shown error notification,0.3453968708634526
374,indentation missing harm better,0.33609275952599493
484,missing harm better keep,0.33609275952599493
820,token generation operations could,0.33581200032481057
707,shown label indicates user,0.33581200032481057
797,text shown label indicates,0.33581200032481057
887,user acces token generation,0.33581200032481057
0,acces token generation operations,0.33581200032481057
377,indicates user acces token,0.33581200032481057
412,label indicates user acces,0.33581200032481057
314,generation operations could performed,0.33581200032481057
468,map errors open source,0.33333333333333337
764,symbol snake casing renamed,0.33333333333333337
732,sourcecode namespace opensource opensourcelicense,0.33333333333333337
429,like logout dialog configuration,0.33333333333333337
735,start error message showcased,0.33333333333333337
291,find example pdropdown component,0.33333333333333337
745,still place id factory,0.33333333333333337
569,per design document ids,0.33333333333333337
754,strings per id naming,0.33333333333333337
769,tattoo components could moved,0.33333333333333337
728,snake casing renamed inuiconstantsapplicationname,0.33333333333333337
775,test case option well,0.33333333333333337
273,factory defined still place,0.33333333333333337
455,logout dialog configuration rephrase,0.33333333333333337
266,example lung high dose,0.33333333333333337
458,lung high dose right,0.33333333333333337
264,errors open source licenses,0.33333333333333337
263,errors identified frontend strings,0.33333333333333337
614,ptumourtattoomarkerservice file please check,0.33333333333333337
302,frontend strings per id,0.33333333333333337
721,since similar function tumor,0.33333333333333337
726,small separated underscore symbol,0.33333333333333337
699,showcased instead error message,0.33333333333333337
675,right factory defined still,0.33333333333333337
359,ids start inui namespace,0.33333333333333337
358,ids small separated underscore,0.33333333333333337
353,identified frontend strings per,0.33333333333333337
349,id naming convention ids,0.33333333333333337
693,separated underscore symbol snake,0.33333333333333337
346,high dose right factory,0.33333333333333337
391,instead error message shown,0.33333333333333337
258,error message showcased instead,0.33333333333333337
395,internal name like logout,0.33333333333333337
649,rephrase comments understandable transalation,0.33333333333333337
326,good write test case,0.33333333333333337
712,similar function tumor tattoo,0.33333333333333337
313,general comments could start,0.33333333333333337
641,rename sourcecode namespace opensource,0.33333333333333337
310,function tumor tattoo components,0.33333333333333337
259,error message shown user,0.33333333333333337
476,message showcased instead error,0.33333333333333337
247,easy write find example,0.33333333333333337
175,components could moved ptumourtattoomarkerservice,0.33333333333333337
850,tumor tattoo components could,0.33333333333333337
515,naming convention ids start,0.33333333333333337
162,comments could start error,0.33333333333333337
246,easy map errors open,0.33333333333333337
875,use internal name like,0.33333333333333337
95,case option well easy,0.33333333333333337
550,open source licenses modulecomponent,0.33333333333333337
551,opensource opensourcelicense easy map,0.33333333333333337
552,opensourcelicense easy map errors,0.33333333333333337
578,place id factory level,0.33333333333333337
554,option well easy write,0.33333333333333337
911,well easy write find,0.33333333333333337
930,write find example pdropdown,0.33333333333333337
931,write test case option,0.33333333333333337
571,per id naming convention,0.33333333333333337
168,comments understandable transalation agency,0.33333333333333337
861,underscore symbol snake casing,0.33333333333333337
508,name like logout dialog,0.33333333333333337
242,dose right factory defined,0.33333333333333337
224,dialog configuration rephrase comments,0.33333333333333337
505,moved ptumourtattoomarkerservice file please,0.33333333333333337
237,document ids small separated,0.33333333333333337
206,could start error message,0.33333333333333337
221,design document ids small,0.33333333333333337
217,defined still place id,0.33333333333333337
513,namespace opensource opensourcelicense easy,0.33333333333333337
201,could moved ptumourtattoomarkerservice file,0.33333333333333337
189,convention ids start inui,0.33333333333333337
179,configuration rephrase comments understandable,0.33333333333333337
245,easily readable view comment,0.31622776601683794
932,wrongly grouped components import,0.31622776601683794
674,rid word taskstatuserrorcode id,0.31622776601683794
918,word taskstatuserrorcode id small,0.31622776601683794
352,id small easily readable,0.31622776601683794
365,import statements custom imports,0.31622776601683794
909,view comment applies similar,0.31622776601683794
336,hardcoded values predefined objects,0.31622776601683794
740,statements custom imports list,0.31622776601683794
904,values predefined objects fakedatadictionary,0.31622776601683794
331,grouped components import list,0.31622776601683794
330,group import statements custom,0.31622776601683794
176,components import list better,0.31622776601683794
54,available changes minimal required,0.31622776601683794
319,getting rid word taskstatuserrorcode,0.31622776601683794
315,get hardcoded values predefined,0.31622776601683794
275,fakedatadictionary localizationmockinput available changes,0.31622776601683794
68,better get hardcoded values,0.31622776601683794
69,better group import statements,0.31622776601683794
127,changes minimal required future,0.31622776601683794
768,taskstatuserrorcode id small easily,0.31622776601683794
725,small easily readable view,0.31622776601683794
154,comment applies similar ids,0.31622776601683794
362,import list better group,0.31622776601683794
567,pauthorizationroutingmodule wrongly grouped components,0.31622776601683794
437,list better group import,0.31622776601683794
541,objects fakedatadictionary localizationmockinput available,0.31622776601683794
599,predefined objects fakedatadictionary localizationmockinput,0.31622776601683794
449,localizationmockinput available changes minimal,0.31622776601683794
622,readable view comment applies,0.31622776601683794
428,license type see license,0.30151134457776363
594,post following pr mitigate,0.30151134457776363
841,translococonfig know store suffix,0.30151134457776363
842,translocotestingmodule without input parameters,0.30151134457776363
749,storing current config confused,0.30151134457776363
748,store suffix suppose indicate,0.30151134457776363
746,still required due betterassert,0.30151134457776363
441,localization mock data remove,0.30151134457776363
420,label text used title,0.30151134457776363
98,cases around localization mock,0.30151134457776363
593,popup title used reset,0.30151134457776363
634,remove import translocotestingmodule without,0.30151134457776363
855,type see license set,0.30151134457776363
757,substring apply localization textarea,0.30151134457776363
145,code exceptions still required,0.30151134457776363
297,following pr mitigate double,0.30151134457776363
115,change label text used,0.30151134457776363
736,state config storing current,0.30151134457776363
803,text used title notfication,0.30151134457776363
132,check substring apply localization,0.30151134457776363
445,localization textarea components using,0.30151134457776363
177,components using template input,0.30151134457776363
759,suffix suppose indicate state,0.30151134457776363
815,title notfication popup title,0.30151134457776363
805,textarea components using template,0.30151134457776363
243,due betterassert example incorrect,0.30151134457776363
809,think better check substring,0.30151134457776363
488,mock data remove import,0.30151134457776363
255,enusjson file might required,0.30151134457776363
486,mitigate double effort review,0.30151134457776363
479,might required inuipatientpositionpictures id,0.30151134457776363
265,example incorrect license type,0.30151134457776363
269,exceptions still required due,0.30151134457776363
816,title used reset data,0.30151134457776363
718,since branched worked top,0.30151134457776363
213,data remove import translocotestingmodule,0.30151134457776363
212,data related status notifications,0.30151134457776363
777,test cases around localization,0.30151134457776363
773,template input text need,0.30151134457776363
827,top different branch rereview,0.30151134457776363
597,pr mitigate double effort,0.30151134457776363
178,config storing current config,0.30151134457776363
283,file might required inuipatientpositionpictures,0.30151134457776363
763,suppose indicate state config,0.30151134457776363
538,notfication popup title used,0.30151134457776363
229,different branch rereview post,0.30151134457776363
88,call simply translococonfig know,0.30151134457776363
