,Comment1,rank
155,common long list keep,0.5923045904211306
520,order better code readability,0.5923045904211306
409,long list keep one,0.5923045904211306
652,say piece code generates,0.5773502691896257
470,multiple times avoided somehow,0.5773502691896257
614,reason string used rather,0.5773502691896257
618,referred spec fileinvision screens,0.5773502691896257
823,unit testing better move,0.5773502691896257
742,switch em rem avoid,0.5773502691896257
163,confirm visual changes ui,0.5773502691896257
460,move testing support used,0.5773502691896257
149,comment previous test case,0.5773502691896257
627,rem avoid px values,0.5773502691896257
636,report renamed testusername testpassword,0.5773502691896257
316,ids buttons used necessary,0.5773502691896257
803,translations seem loaded see,0.5773502691896257
119,code codefir add state,0.5773502691896257
122,code confirm visual changes,0.5773502691896257
773,testing support used actual,0.5773502691896257
567,please look changes sort,0.5773502691896257
770,testing better move testingsupport,0.5773502691896257
737,support used actual code,0.5773502691896257
301,hard say piece code,0.5773502691896257
679,similar comment previous test,0.5773502691896257
140,codefir add state initial,0.5773502691896257
132,code px referred spec,0.5773502691896257
403,localedatepipe calling multiple times,0.5773502691896257
419,make family name family,0.5773502691896257
568,please make family name,0.5773502691896257
715,statement retain action statement,0.5773502691896257
845,user member user group,0.5773502691896257
853,utility unit testing better,0.5773502691896257
662,seem loaded see build,0.5773502691896257
50,arrange alphabetically please look,0.5773502691896257
860,verification report renamed testusername,0.5773502691896257
366,keep selectors one line,0.5773502691896257
869,visual changes ui screenshots,0.5773502691896257
227,em rem avoid px,0.5773502691896257
36,alphabetically please look changes,0.5773502691896257
668,select statement retain action,0.5773502691896257
508,omit select statement retain,0.5773502691896257
669,selectors one line better,0.5773502691896257
892,would prefer user member,0.5773502691896257
581,previous test case applies,0.5773502691896257
577,prefer user member user,0.5773502691896257
556,piece code generates id,0.5773502691896257
14,add state initial entries,0.5773502691896257
244,family name family name,0.5773502691896257
422,mandatory ptooltip work get,0.5773502691896257
512,one line better consistency,0.5773502691896257
842,used necessary applies buttons,0.5773502691896257
844,used verification report renamed,0.5773502691896257
601,ptooltip work get rid,0.5773502691896257
730,string used rather string,0.5773502691896257
400,loaded see build results,0.5773502691896257
606,px referred spec fileinvision,0.5773502691896257
85,calling multiple times avoided,0.5773502691896257
212,div mandatory ptooltip work,0.5773502691896257
82,buttons used necessary applies,0.5773502691896257
843,used rather string primitive,0.5773502691896257
739,supported language texts translation,0.5183323650591235
374,language texts translation agency,0.5183323650591235
661,see xliffjson works handle,0.5
704,space left margin copy,0.5
682,similar previous comment lets,0.5
256,fix documentation part bold,0.5
214,documentation part bold wrong,0.5
757,test case title layout,0.5
699,something wrong comment text,0.5
673,shared component takes input,0.5
189,css mentioned files make,0.5
779,text put translated resource,0.5
412,looks like css mentioned,0.5
740,supposed indicate justifications given,0.5
235,everywhere shared component takes,0.5
656,screen namespace version part,0.5
178,convert json story regarding,0.5
726,story regarding see description,0.5
756,test case statement writer,0.5
716,statement writer see result,0.5
180,converts back json xlif,0.5
562,please also fix documentation,0.5
752,template used everywhere shared,0.5
666,seems incorrect wrt total,0.5
276,get rid underscore variable,0.5
428,marking seems incorrect wrt,0.5
649,rid underscore variable prefix,0.5
434,mentioned files make common,0.5
406,localization tool converts back,0.5
63,back json xlif json,0.5
92,case statement writer see,0.5
321,ill test case statement,0.5
131,code provider comments asking,0.5
898,wrong comment text put,0.5
382,left margin copy button,0.5
55,asking check last meeting,0.5
357,json story regarding see,0.5
378,layout readonly needs rephrased,0.5
333,incorrect wrt total regions,0.5
334,infra convert json story,0.5
883,works handle situations like,0.5
621,region marking seems incorrect,0.5
816,typescript comments remove whitespace,0.5
836,use screen namespace version,0.5
856,variable prefix coding standards,0.5
46,applies typescript comments remove,0.5
821,underscore variable prefix coding,0.5
38,also applies typescript comments,0.5
865,version part instead constants,0.5
39,also fix documentation part,0.5
11,acr supposed indicate justifications,0.5
796,tool converts back json,0.5
391,like css mentioned files,0.5
384,lets restrict tooltip position,0.5
152,comments remove whitespace start,0.5
579,previous comment lets restrict,0.5
3,abnormal acr supposed indicate,0.5
597,provider comments asking check,0.5
151,comments asking check last,0.5
363,keep little space left,0.5
150,comment text put translated,0.5
148,comment lets restrict tooltip,0.5
93,case title layout readonly,0.5
399,little space left margin,0.5
477,namespace version part instead,0.5
146,comment abnormal acr supposed,0.5
905,xliffjson works handle situations,0.5
320,ill see xliffjson works,0.5
838,used everywhere shared component,0.5
795,title layout readonly needs,0.5
505,okay got common hint,0.47435898579954255
543,per line long list,0.4647513972647242
70,better keep one property,0.4647513972647242
590,property per line long,0.4647513972647242
550,petct simulation patient diabetes,0.4503153513376701
226,elements pc handled library,0.4472135954999579
875,whole html dom content,0.4472135954999579
275,generally mock beginning okay,0.4472135954999579
707,spec file underlying directlive,0.4472135954999579
232,error change local code,0.4472135954999579
269,function name like converttomanualpatiententrytype,0.4472135954999579
674,shorten function name like,0.4472135954999579
418,make call pipe improve,0.4472135954999579
385,library conversion done dbddeccbcd,0.4472135954999579
691,since main spec file,0.4472135954999579
261,formatname calling twice make,0.4472135954999579
390,like converttomanualpatiententrytype something similar,0.4472135954999579
633,rename ptooltipdirectivespects since main,0.4472135954999579
415,main spec file underlying,0.4472135954999579
68,beginning okay go approach,0.4472135954999579
104,changed elements pc handled,0.4472135954999579
787,textual content html whole,0.4472135954999579
538,pc handled library conversion,0.4472135954999579
147,comment generally mock beginning,0.4472135954999579
168,content html whole html,0.4472135954999579
792,think shorten function name,0.4472135954999579
793,throwing error change local,0.4472135954999579
307,html whole html dom,0.4472135954999579
135,code right define variable,0.4472135954999579
602,ptooltipdirectivespects since main spec,0.4472135954999579
121,code comment generally mock,0.4472135954999579
808,twice make call pipe,0.4472135954999579
298,handled library conversion done,0.4472135954999579
473,name like converttomanualpatiententrytype something,0.4472135954999579
101,change local code right,0.4472135954999579
211,displays textual content html,0.4472135954999579
448,mock beginning okay go,0.4472135954999579
84,call pipe improve performance,0.4472135954999579
86,calling twice make call,0.4472135954999579
401,local code right define,0.4472135954999579
551,petct simulation patient urinary,0.4106037831575201
689,simulation patient urinary incontinence,0.4106037831575201
271,functions align singleresponsibility principle,0.408248290463863
313,id move using enus,0.408248290463863
664,seems enen valid icu,0.408248290463863
635,rephrased label showcased next,0.408248290463863
678,showcased next age value,0.408248290463863
311,icu locale id move,0.408248290463863
407,logging translation results raw,0.408248290463863
304,hit per backend implementation,0.408248290463863
411,looks like code please,0.408248290463863
402,locale id move using,0.408248290463863
327,implementation something like unknown,0.408248290463863
645,results raw xliff loaded,0.408248290463863
672,service using exported translate,0.408248290463863
330,include initialization consistent cleaner,0.408248290463863
610,raw xliff loaded using,0.408248290463863
335,injecting service using exported,0.408248290463863
570,please make one refactor,0.408248290463863
372,label showcased next age,0.408248290463863
340,instead writing new method,0.408248290463863
498,new method include initialization,0.408248290463863
388,like code please make,0.408248290463863
127,code multiple functions align,0.408248290463863
458,move piece code multiple,0.408248290463863
183,could rephrased label showcased,0.408248290463863
516,one refactor function required,0.408248290463863
73,better move piece code,0.408248290463863
65,backend implementation something like,0.408248290463863
849,using exported translate function,0.408248290463863
59,avoid injecting service using,0.408248290463863
468,multiple functions align singleresponsibility,0.408248290463863
854,valid icu locale id,0.408248290463863
441,method include initialization consistent,0.408248290463863
539,per backend implementation something,0.408248290463863
868,view instead writing new,0.408248290463863
807,try logging translation results,0.408248290463863
802,translation results raw xliff,0.408248290463863
801,translate function please check,0.408248290463863
26,age value like years,0.408248290463863
897,writing new method include,0.408248290463863
499,next age value like,0.408248290463863
421,make one refactor function,0.408248290463863
698,something like unknown error,0.408248290463863
557,piece code multiple functions,0.408248290463863
496,never hit per backend,0.408248290463863
239,exported translate function please,0.408248290463863
903,xliff loaded using rawloader,0.408248290463863
129,code please make one,0.408248290463863
230,enen valid icu locale,0.408248290463863
710,specified despite abnormal gfr,0.402709544660426
709,specified despite abnormal acr,0.402709544660426
688,simulation patient pacemaker might,0.3798313856667458
467,mri simulation patient pacemaker,0.3798313856667458
537,patient pacemaker might work,0.3798313856667458
106,changes files identified prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest,0.3779644730092272
100,certain guideline naming conventions,0.3779644730092272
811,two separate statements needed,0.3779644730092272
810,two name spaces like,0.3779644730092272
114,class use html necessary,0.3779644730092272
474,name spaces like constants,0.3779644730092272
462,moved inside string interpolation,0.3779644730092272
332,included beforeall called test,0.3779644730092272
329,import statement changes files,0.3779644730092272
609,ravi teja included beforeall,0.3779644730092272
826,unless wish write test,0.3779644730092272
324,imo next statement provides,0.3779644730092272
833,use html necessary places,0.3779644730092272
30,agent given despite metformin,0.3779644730092272
500,next statement provides action,0.3779644730092272
5,aboutsreen use uiaboutscreen directly,0.3779644730092272
9,acr justifying contrast agent,0.3779644730092272
381,leela ravi teja included,0.3779644730092272
895,writer takes string means,0.3779644730092272
894,write test case using,0.3779644730092272
492,needed test steps confirm,0.3779644730092272
491,needed imo next statement,0.3779644730092272
489,need two name spaces,0.3779644730092272
879,wish write test case,0.3779644730092272
75,better remove need certain,0.3779644730092272
509,one class use html,0.3779644730092272
872,warp one class use,0.3779644730092272
37,already defined test description,0.3779644730092272
858,vattem leela ravi teja,0.3779644730092272
483,need certain guideline naming,0.3779644730092272
511,one ids ids mapping,0.3779644730092272
800,tooltipdirective import statement changes,0.3779644730092272
360,justifying contrast agent given,0.3779644730092272
479,naming conventions define ee,0.3779644730092272
58,avinash vattem leela ravi,0.3779644730092272
745,takes string means html,0.3779644730092272
188,css common warp one,0.3779644730092272
766,test removing one mapping,0.3779644730092272
714,statement provides action performed,0.3779644730092272
280,given despite metformin medication,0.3779644730092272
432,means html element moved,0.3779644730092272
763,test description needed test,0.3779644730092272
299,happens one ids ids,0.3779644730092272
758,test case using directive,0.3779644730092272
297,gurugubelli avinash vattem leela,0.3779644730092272
629,remove need certain guideline,0.3779644730092272
295,guideline naming conventions define,0.3779644730092272
209,directive unless wish write,0.3779644730092272
751,teja included beforeall called,0.3779644730092272
389,like constants aboutsreen use,0.3779644730092272
718,statements needed imo next,0.3779644730092272
201,defined test description needed,0.3779644730092272
202,description needed test steps,0.3779644730092272
285,good mock directive unless,0.3779644730092272
657,see css common warp,0.3779644730092272
713,statement changes files identified,0.3779644730092272
223,element moved inside string,0.3779644730092272
723,steps confirm codeing code,0.3779644730092272
427,mapping test removing one,0.3779644730092272
1,abnormal acr justifying contrast,0.3779644730092272
451,mock directive unless wish,0.3779644730092272
632,removing one mapping mapping,0.3779644730092272
318,ids mapping test removing,0.3779644730092272
317,ids ids mapping test,0.3779644730092272
145,comment abnormal acr justifying,0.3779644730092272
250,files identified prhttpstfsemeataphilipscomtfstpcregionradoncgitimageplanuilibpullrequest overview,0.3779644730092272
156,common warp one class,0.3779644730092272
240,extend tooltipdirective import statement,0.3779644730092272
671,separate statements needed imo,0.3779644730092272
705,spaces like constants aboutsreen,0.3779644730092272
166,constants aboutsreen use uiaboutscreen,0.3779644730092272
171,contrast agent given despite,0.3779644730092272
767,test steps confirm codeing,0.3779644730092272
565,please extend tooltipdirective import,0.3779644730092272
305,html element moved inside,0.3779644730092272
177,conventions define ee ids,0.3779644730092272
727,string means html element,0.3779644730092272
687,simulation patient body implant,0.3550800193209832
466,mri simulation patient body,0.3550800193209832
536,patient body implant might,0.3550800193209832
78,body implant might work,0.3550800193209832
485,need merge integration merge,0.3535533905932738
430,maybe perfect yet approved,0.3535533905932738
532,part test description verification,0.3535533905932738
518,opinion intent test case,0.3535533905932738
471,multiple verification tests name,0.3535533905932738
472,name eg dls components,0.3535533905932738
475,name wont throw error,0.3535533905932738
546,perfect yet approved get,0.3535533905932738
435,merge integration merge new,0.3535533905932738
438,merged single xlf would,0.3535533905932738
513,one maybe perfect yet,0.3535533905932738
571,please merge latest integration,0.3535533905932738
507,old code please merge,0.3535533905932738
433,mention unless explicit requirement,0.3535533905932738
436,merge latest integration push,0.3535533905932738
566,please include tech debt,0.3535533905932738
693,single xlf would need,0.3535533905932738
580,previous one maybe perfect,0.3535533905932738
218,dont think multiple verification,0.3535533905932738
136,code see old code,0.3535533905932738
884,would good someone else,0.3535533905932738
797,tooltip available position dynamically,0.3535533905932738
138,code updated texts comments,0.3535533905932738
144,codeing opinion intent test,0.3535533905932738
153,comments would good someone,0.3535533905932738
158,components directive works big,0.3535533905932738
791,think multiple verification tests,0.3535533905932738
785,texts comments would good,0.3535533905932738
383,let free show tooltip,0.3535533905932738
890,would need merge integration,0.3535533905932738
780,text resources saved xml,0.3535533905932738
776,tests name eg dls,0.3535533905932738
759,test cases components directive,0.3535533905932738
755,test case part test,0.3535533905932738
900,xlf would need merge,0.3535533905932738
210,directive works big please,0.3535533905932738
130,code please merge latest,0.3535533905932738
124,code file extension xlf,0.3535533905932738
120,code codeing opinion intent,0.3535533905932738
882,works big please include,0.3535533905932738
863,verification tests name eg,0.3535533905932738
47,approved get builds going,0.3535533905932738
855,variable name wont throw,0.3535533905932738
74,better previous one maybe,0.3535533905932738
76,big please include tech,0.3535533905932738
880,wont throw error view,0.3535533905932738
881,works better previous one,0.3535533905932738
829,updated texts comments would,0.3535533905932738
118,code code updated texts,0.3535533905932738
91,case part test description,0.3535533905932738
94,cases components directive works,0.3535533905932738
825,unless explicit requirement let,0.3535533905932738
819,uixlf merged single xlf,0.3535533905932738
818,ui text resources saved,0.3535533905932738
109,changing variable name wont,0.3535533905932738
806,try changing variable name,0.3535533905932738
213,dls components work correctly,0.3535533905932738
764,test description verification statements,0.3535533905932738
677,show tooltip available position,0.3535533905932738
901,xlf xml ui text,0.3535533905932738
906,xml ui text resources,0.3535533905932738
644,resources saved xml currently,0.3535533905932738
220,eg dls components work,0.3535533905932738
331,include test cases components,0.3535533905932738
287,good someone else checks,0.3535533905932738
909,yet approved get builds,0.3535533905932738
660,see old code please,0.3535533905932738
347,integration merge new file,0.3535533905932738
265,free show tooltip available,0.3535533905932738
348,integration push start review,0.3535533905932738
350,intent test case part,0.3535533905932738
641,requirement let free show,0.3535533905932738
247,file extension xlf xml,0.3535533905932738
592,protected least try changing,0.3535533905932738
380,least try changing variable,0.3535533905932738
377,latest integration push start,0.3535533905932738
696,someone else checks updates,0.3535533905932738
238,explicit requirement let free,0.3535533905932738
241,extension xlf xml ui,0.3535533905932738
603,public protected least try,0.3535533905932738
64,backend always returns one,0.3333333333333333
98,cell good approach view,0.3333333333333333
81,bundle soup testcase requirements,0.3333333333333333
99,cells default tooltip implementation,0.3333333333333333
481,necessity scenario backend always,0.3333333333333333
326,implementation cell good approach,0.3333333333333333
517,one two error messages,0.3333333333333333
588,production xliffjson made part,0.3333333333333333
809,two error messages payload,0.3333333333333333
217,dont see necessity scenario,0.3333333333333333
647,returns one two error,0.3333333333333333
643,requirements mapped code code,0.3333333333333333
904,xliffjson made part soup,0.3333333333333333
228,enabled cells default tooltip,0.3333333333333333
198,default tooltip implementation cell,0.3333333333333333
702,soup testcase requirements mapped,0.3333333333333333
769,testcase requirements mapped code,0.3333333333333333
701,soup bundle soup testcase,0.3333333333333333
292,gridbuilder component tooltip enabled,0.3333333333333333
43,always returns one two,0.3333333333333333
157,component tooltip enabled cells,0.3333333333333333
531,part soup bundle soup,0.3333333333333333
659,see necessity scenario backend,0.3333333333333333
414,made part soup bundle,0.3333333333333333
654,scenario backend always returns,0.3333333333333333
798,tooltip enabled cells default,0.3333333333333333
799,tooltip implementation cell good,0.3333333333333333
542,per line ascending order,0.32540128323803913
397,list keep one element,0.32540128323803913
396,line ascending order better,0.32540128323803913
53,ascending order better code,0.32540128323803913
224,element per line ascending,0.32540128323803913
364,keep one element per,0.32540128323803913
873,well internally maintain similar,0.31622776601683794
783,textbox used grid default,0.31622776601683794
840,used grid default use,0.31622776601683794
831,use contrast agent despite,0.31622776601683794
830,use always shown tooltip,0.31622776601683794
527,parentnode cant simply access,0.31622776601683794
782,textbox textbox used grid,0.31622776601683794
732,struction like model util,0.31622776601683794
686,simply access root element,0.31622776601683794
681,similar folder struction like,0.31622776601683794
630,remove new implementation textbox,0.31622776601683794
608,querying fixtures debug element,0.31622776601683794
456,move code move well,0.31622776601683794
911,youre querying fixtures debug,0.31622776601683794
497,new implementation textbox textbox,0.31622776601683794
259,folder struction like model,0.31622776601683794
199,default use always shown,0.31622776601683794
203,despite abnormal albumintocreatine ratio,0.31622776601683794
221,element getting parentnode cant,0.31622776601683794
416,maintain similar folder struction,0.31622776601683794
29,agent despite abnormal albumintocreatine,0.31622776601683794
461,move well internally maintain,0.31622776601683794
394,like model util etc,0.31622776601683794
126,code move well internally,0.31622776601683794
133,code remove new implementation,0.31622776601683794
88,cant simply access root,0.31622776601683794
18,additional instructions justifying use,0.31622776601683794
257,fixtures debug element getting,0.31622776601683794
34,albumintocreatine ratio make sense,0.31622776601683794
6,access root element fixturedebugelementnativeelement,0.31622776601683794
342,instructions justifying use contrast,0.31622776601683794
328,implementation textbox textbox used,0.31622776601683794
351,internally maintain similar folder,0.31622776601683794
362,justifying use contrast agent,0.31622776601683794
170,contrast agent despite abnormal,0.31622776601683794
370,label additional instructions justifying,0.31622776601683794
4,abnormal albumintocreatine ratio make,0.31622776601683794
291,grid default use always,0.31622776601683794
278,getting parentnode cant simply,0.31622776601683794
196,debug element getting parentnode,0.31622776601683794
395,line arrange sorted order,0.3129150880546675
398,list keep one property,0.3129150880546675
700,sorted order better code,0.3129150880546675
589,property per line arrange,0.3129150880546675
541,per line arrange sorted,0.3129150880546675
52,arrange sorted order better,0.3129150880546675
289,got agency add task,0.30539427236357825
27,agency add task story,0.30539427236357825
738,supported language texts actual,0.30539427236357825
373,language texts actual strings,0.30539427236357825
15,add task story update,0.30539427236357825
749,task story update future,0.30539427236357825
784,texts actual strings got,0.30539427236357825
13,actual strings got agency,0.30539427236357825
731,strings got agency add,0.30539427236357825
17,added support concatenating text,0.30151134457776363
187,covers would ideal region,0.30151134457776363
817,ui element instead whole,0.30151134457776363
302,hence would keep testingsupport,0.30151134457776363
41,also ui element instead,0.30151134457776363
40,also production code map,0.30151134457776363
523,overview added support concatenating,0.30151134457776363
367,keep testingsupport later need,0.30151134457776363
125,code map yet hence,0.30151134457776363
586,production code map yet,0.30151134457776363
774,testingsupport later need production,0.30151134457776363
7,according functionality covers would,0.30151134457776363
487,need production bring back,0.30151134457776363
270,functionality covers would ideal,0.30151134457776363
159,concatenating text inside xliff,0.30151134457776363
309,httpstfsemeataphilipscomtfstpcregionradoncgitimageplaninfraservicepullrequest overview added support,0.30151134457776363
619,region also ui element,0.30151134457776363
867,via pull request httpstfsemeataphilipscomtfstpcregionradoncgitimageplaninfraservicepullrequest,0.30151134457776363
116,closed via pull request,0.30151134457776363
337,inside xliff target element,0.30151134457776363
623,regions split according functionality,0.30151134457776363
887,would keep testingsupport later,0.30151134457776363
734,support concatenating text inside,0.30151134457776363
778,text inside xliff target,0.30151134457776363
222,element instead whole div,0.30151134457776363
886,would ideal region also,0.30151134457776363
314,ideal region also ui,0.30151134457776363
425,map yet hence would,0.30151134457776363
711,split according functionality covers,0.30151134457776363
638,request httpstfsemeataphilipscomtfstpcregionradoncgitimageplaninfraservicepullrequest overview added,0.30151134457776363
604,pull request httpstfsemeataphilipscomtfstpcregionradoncgitimageplaninfraservicepullrequest overview,0.30151134457776363
376,later need production bring,0.30151134457776363
910,yet hence would keep,0.30151134457776363
646,return type localesettings primeng,0.28867513459481287
61,avoid run time random,0.28867513459481287
650,run time random error,0.28867513459481287
60,avoid null good wrap,0.28867513459481287
336,inside succussful control go,0.28867513459481287
624,regions test case code,0.28867513459481287
161,condition break inside succussful,0.28867513459481287
790,think avoid null good,0.28867513459481287
622,region number updated regions,0.28867513459481287
56,asserting done string think,0.28867513459481287
300,happier using tar dont,0.28867513459481287
139,code use test case,0.28867513459481287
288,good wrap check avoid,0.28867513459481287
814,type localesettings primeng calendar,0.28867513459481287
195,date picker component locale,0.28867513459481287
111,check avoid run time,0.28867513459481287
747,tar dont know purpose,0.28867513459481287
197,default case case fails,0.28867513459481287
112,check condition break inside,0.28867513459481287
733,succussful control go default,0.28867513459481287
110,check also update type,0.28867513459481287
729,string think avoid null,0.28867513459481287
205,didnt originally specify package,0.28867513459481287
813,type date picker component,0.28867513459481287
215,done string think avoid,0.28867513459481287
216,dont know purpose didnt,0.28867513459481287
753,test case code similarly,0.28867513459481287
501,null good wrap check,0.28867513459481287
281,go default case case,0.28867513459481287
754,test case code use,0.28867513459481287
827,update type date picker,0.28867513459481287
828,updated regions test case,0.28867513459481287
90,case code use test,0.28867513459481287
89,case code similarly extend,0.28867513459481287
137,code similarly extend multiple,0.28867513459481287
685,similarly extend multiple regions,0.28867513459481287
743,swtich check condition break,0.28867513459481287
175,control go default case,0.28867513459481287
83,calendar please check also,0.28867513459481287
837,use test case code,0.28867513459481287
80,build pipeline would happier,0.28867513459481287
79,break inside succussful control,0.28867513459481287
815,typecasted asserting done string,0.28867513459481287
852,using tar dont know,0.28867513459481287
429,maybe build pipeline would,0.28867513459481287
885,would happier using tar,0.28867513459481287
368,know purpose didnt originally,0.28867513459481287
563,please check also update,0.28867513459481287
560,pipeline would happier using,0.28867513459481287
22,additional method swtich check,0.28867513459481287
404,localesettings primeng calendar please,0.28867513459481287
605,purpose didnt originally specify,0.28867513459481287
503,number updated regions test,0.28867513459481287
482,need additional method swtich,0.28867513459481287
442,method swtich check condition,0.28867513459481287
555,picker component locale variable,0.28867513459481287
893,wrap check avoid run,0.28867513459481287
521,originally specify package type,0.28867513459481287
582,primeng calendar please check,0.28867513459481287
42,also update type date,0.28867513459481287
528,parsing variables xliff file,0.2773500981126145
746,takes string representation elements,0.2773500981126145
405,localization id associated changes,0.2773500981126145
694,situation would output object,0.2773500981126145
249,file inline elements infraservice,0.2773500981126145
255,first user story httptfsvatmsphilipscomtfsmrtherapycollectionmrtherapyworkitemsedit,0.2773500981126145
690,since change localization id,0.2773500981126145
252,files wherever referred least,0.2773500981126145
254,finish first user story,0.2773500981126145
194,datadictionary files wherever referred,0.2773500981126145
874,wherever referred least didnt,0.2773500981126145
573,poseidons support finish first,0.2773500981126145
575,possible statement writer takes,0.2773500981126145
820,undefined message remove statements,0.2773500981126145
617,referred least didnt see,0.2773500981126145
891,would output object htmlelement,0.2773500981126145
725,story httptfsvatmsphilipscomtfsmrtherapycollectionmrtherapyworkitemsedit support parsing,0.2773500981126145
728,string representation elements need,0.2773500981126145
206,didnt see details pr,0.2773500981126145
812,two statements seem redundant,0.2773500981126145
721,step concerned undefined message,0.2773500981126145
720,statements start next step,0.2773500981126145
719,statements seem redundant verfication,0.2773500981126145
717,statement writer takes string,0.2773500981126145
439,message remove statements start,0.2773500981126145
735,support finish first user,0.2773500981126145
225,elements need manually converted,0.2773500981126145
423,manually converted situation would,0.2773500981126145
736,support parsing variables xliff,0.2773500981126145
105,changes datadictionary files wherever,0.2773500981126145
379,least didnt see details,0.2773500981126145
896,writer takes string representation,0.2773500981126145
102,change localization id associated,0.2773500981126145
637,representation elements need manually,0.2773500981126145
179,converted situation would output,0.2773500981126145
57,associated changes datadictionary files,0.2773500981126145
848,user story httptfsvatmsphilipscomtfsmrtherapycollectionmrtherapyworkitemsedit support,0.2773500981126145
768,test verification step concerned,0.2773500981126145
631,remove statements start next,0.2773500981126145
658,see details pr description,0.2773500981126145
870,wait poseidons support finish,0.2773500981126145
312,id associated changes datadictionary,0.2773500981126145
663,seem redundant verfication test,0.2773500981126145
857,variables xliff file inline,0.2773500981126145
861,verification step concerned undefined,0.2773500981126145
522,output object htmlelement useful,0.2773500981126145
310,httptfsvatmsphilipscomtfsmrtherapycollectionmrtherapyworkitemsedit support parsing variables,0.2773500981126145
859,verfication test verification step,0.2773500981126145
616,redundant verfication test verification,0.2773500981126145
484,need manually converted situation,0.2773500981126145
160,concerned undefined message remove,0.2773500981126145
902,xliff file inline elements,0.2773500981126145
596,provide version number similar,0.2672612419124244
866,version seems like minor,0.2672612419124244
667,seems like minor version,0.2672612419124244
253,final product like anything,0.2672612419124244
587,production version seems like,0.2672612419124244
684,similar used final product,0.2672612419124244
683,similar real production version,0.2672612419124244
864,version number similar used,0.2672612419124244
502,number similar used final,0.2672612419124244
612,real production version seems,0.2672612419124244
45,anything similar real production,0.2672612419124244
839,used final product like,0.2672612419124244
386,like anything similar real,0.2672612419124244
585,product like anything similar,0.2672612419124244
346,instructions use contrast agent,0.26128703242123247
552,petct would label providing,0.26128703242123247
888,would label providing additional,0.26128703242123247
547,perhaps better consistent formulations,0.26128703242123247
21,additional instructions use contrast,0.26128703242123247
263,formulations mri petct would,0.26128703242123247
172,contrast agent patient abnormal,0.26128703242123247
600,providing additional instructions use,0.26128703242123247
535,patient abnormal albumintocreatine ratio,0.26128703242123247
69,better consistent formulations mri,0.26128703242123247
31,agent patient abnormal albumintocreatine,0.26128703242123247
165,consistent formulations mri petct,0.26128703242123247
832,use contrast agent patient,0.26128703242123247
464,mri petct would label,0.26128703242123247
908,yes pipeline feature httpfirvatayrmstfsmrtherapycollectionmrtherapyworkitemsedit,0.2581988897471611
804,triggered many times mouse,0.2581988897471611
204,development phase using identified,0.2581988897471611
805,triggers input data changed,0.2581988897471611
529,part groups still show,0.2581988897471611
530,part one predefined groups,0.2581988897471611
794,times mouse events instead,0.2581988897471611
184,couldnt pick good consider,0.2581988897471611
143,codefir user part groups,0.2581988897471611
